collegeId,collegeName,type,accreditation,rankingTier,state,district,region,address,website,rating,latitude,longitude,searchKeywords
UGC-466-979,International Institute of Information Technology,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"Electronics City, Hosur Road, Bangalore 560100",,4.5,0,0,University|Degree|Higher Education
UGC-467-890,International Institute of Information Technology,Deemed,UGC Section-III,Unranked,Telangana,,India,"Prof C R Rao Road, Gachibowli, Hyderabad 500032",,4.5,0,0,University|Degree|Higher Education
UGC-468-605,International Institute of Information Technology,State University,UGC 2(f),Unranked,Chhattisgarh,,India,"Plot No.-7, Sector 24,Near Purkhoti, Muktangan,Naya Raipur 493661",,3.9,0,0,University|Degree|Higher Education
UGC-469-229,International Institute of Information Technology (IIIT),State University,UGC 2(f),Unranked,Odisha,,India,"Gothapatana, P.O-Malipada, Bhubaneswar 751029",,4,0,0,University|Degree|Higher Education
UGC-470-670,"International Sports University, Maharashtra",State University,UGC 2(f),Unranked,Maharashtra,,India,"Sports & Youth ServicesShivchhatrapati Sports ComplexMahalunge-Belawadi, Pune 411045",,4,0,0,University|Degree|Higher Education
UGC-471-834,Invertis University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Invertis Village, Bareily-LucknowNational Highway -24, Bareily, U.P.NULL",,3.8,0,0,University|Degree|Higher Education
UGC-472-25,ISBM University,Private,UGC 2(f),Unranked,Chhattisgarh,,India,"Vill-Nawapara (Kosmi) Block,Tehsil-Chhura,Dist-Gariyaband 493996",,4.1,0,0,University|Degree|Higher Education
UGC-473-48,Islamic University of Sciences & Technology University,State University,UGC 2(f) & 12(B),Unranked,Jammu and Kashmir,,India,"1, University Avenue,Awantipora,Pulwama 192 122",,4.4,0,0,University|Degree|Higher Education
UGC-474-219,ITM (SLS) Baroda University,Private,UGC 2(f),Unranked,Gujarat,,India,"VILLAGE PALDI, NEAR JAROD, VADODARA HALOL HIGHWAY TAL WAGHODIA, DIST: VADODARANear Jarod,Vododara-Halol Highwary, Vadodara 391510",,4.7,0,0,University|Degree|Higher Education
UGC-475-859,ITM Skills University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Plot 24 and 25, Institutional Area, Kharghar, Navi Mumbai 410210",,3.9,0,0,University|Degree|Higher Education
UGC-476-721,ITM University,Private,UGC 2(f),Unranked,Chhattisgarh,,India,"Uparwara, Teh.- AbhanpurNaya Raipur,  Distt. Raipur 493 661",,4.6,0,0,University|Degree|Higher Education
UGC-477-44,ITM University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Opp. Sithouli Rly. StationNH-75, Jhansi RoadGwalior 474001",,4.1,0,0,University|Degree|Higher Education
UGC-478-690,ITM Vocational University,Private,UGC 2(f),Unranked,Gujarat,,India,"Plot 6512, Ajwa Nimeta Road, Raval, Taluka, Vagodia, District - Vadodara, Gujarat.Nimeta Road, Raaval TalukaWaghodia, Vadodara 391760",,4.4,0,0,University|Degree|Higher Education
UGC-479-620,"J. C. Bose University of Science & Technology, YMCA",State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,FaridabadSector-6 121006,,3.9,0,0,University|Degree|Higher Education
UGC-480-64,J. N. C. T professional University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"New Chouksey Nagar, Lambakheda, Berasia Road, Bhopal, 462038",,4.3,0,0,University|Degree|Higher Education
UGC-481-912,J.E.C.R.C  University,Private,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"Plot No.IS-2036 to 2039,Ramchandrapura Industrial Area,Vidhani,Sitapura Extn,JaipurRamchandrapura, Sitapura Industrial Area ExtnNear Mahatma Gandhi Hospital, Vidhani Village, Jaipur 303905",,4.8,0,0,University|Degree|Higher Education
UGC-482-81,J.G. University,Private,UGC 2(f),Unranked,Gujarat,,India,"Uvarsad,Distt- Gandhinagar",,4.6,0,0,University|Degree|Higher Education
UGC-483-688,J.S. University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,5KM MAINPURI ROAD SHIKOHABADFirozabadUttar pradesh 283135,,3.8,0,0,University|Degree|Higher Education
UGC-484-572,Jadavpur University,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"188, Raja S. C. Mallik Road, Jadavpur, KolkataKolkatta,PIN - 700 032. 700032",,4.2,0,0,University|Degree|Higher Education
UGC-485-27,Jagadguru Kripalu University,Private,UGC 2(f),Unranked,Odisha,,India,"At P.O. Banara, Via Mundali Colony, District Cuttuck 754006",,4.3,0,0,University|Degree|Higher Education
UGC-486-301,Jagadguru Ramanandacharya Sanskrit University,State University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"Bhankrota - Muhana Link Road, Madau, JaipurJaipur-302026 302026",,4.7,0,0,University|Degree|Higher Education
UGC-487-193,Jagadguru Rambhadracharya Divyang State University,State University,UGC 2(f),Unranked,Uttar Pradesh,,India,Chitrakoot 210204,,4.2,0,0,University|Degree|Higher Education
UGC-488-183,Jagan Nath University,Private,UGC 2(f),Unranked,Haryana,,India,"State Highway 22, Bahadurgarh-Jhajjar Road, Jhajjar 124507",,4.4,0,0,University|Degree|Higher Education
UGC-489-494,Jagannath Barooah University,State University,UGC 2(f),Unranked,Assam,,India,"Barpatra Ali, Jorhat, 785001",,4.6,0,0,University|Degree|Higher Education
UGC-490-931,Jagannath University,Private,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"NH-12, Chaksu Byepass, Tonk Road, Teshil-Chaksu, Jaipur 303901",,4.5,0,0,University|Degree|Higher Education
UGC-491-990,Jagat Guru Nanak Dev Punjab State Open University,State University,UGC 2(f),Unranked,Punjab,,India,"C/28 Lower Mall, Patiala 147001",,4.3,0,0,University|Degree|Higher Education
UGC-492-378,Jagran Lakecity University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Gram Panchayat Mugaliya ChhapTehsil Huzur, Bhopal 462044",,4.6,0,0,University|Degree|Higher Education
UGC-493-557,Jai Minesh Adivasi University,Private,UGC 2(f),Unranked,Rajasthan,,India,"In front of IIIT, Ranpur, Kota, 325003",,4.5,0,0,University|Degree|Higher Education
UGC-494-702,Jai Narain Vyas University,State University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"Residency Road, Jodhpur (Rajasthan)PIN - 342 001.(RAJASTHAN 342011",,4.6,0,0,University|Degree|Higher Education
UGC-495-899,Jai Prakash University,State University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"Rahul Sankrityayan Nagar, Chapra 841302",,4.4,0,0,University|Degree|Higher Education
UGC-496-416,Jain,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"Dr. A. N. Krishna Rao Road, V. V. Puram, Bangalore 560004",,4.5,0,0,University|Degree|Higher Education
UGC-497-745,Jain Vishva Bharati Institute,Deemed,UGC Section-III & 12(B),Unranked,Rajasthan,,India,"Ladnun, Dist. Nagaur 341306",,4.4,0,0,University|Degree|Higher Education
UGC-498-454,Jaipur National University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Jaipur-Agra BypassNear New RTO office, JaipurJagatpura 302 017",,4.4,0,0,University|Degree|Higher Education
UGC-499-404,Jamia Hamdard,Deemed,UGC Section-III & 12(B),Unranked,Delhi,,India,"Hamdard Nagar, New Delhi 110062",,4.5,0,0,University|Degree|Higher Education
UGC-500-425,Jamia Millia Islamia,Central University,UGC 2(f) & 12(B),Unranked,Delhi,,India,"Maulana Mohammad Ali Jauhar Marg,Jamia Nagar 110025",,3.8,0,0,University|Degree|Higher Education
UGC-501-400,Jammu University,State University,UGC 2(f) & 12(B),Unranked,Jammu and Kashmir,,India,Baba Saheb Ambedkar Road Jammu Tawi (J&K)Jammu Tawi - 180 004. 180006,,3.8,0,0,University|Degree|Higher Education
UGC-502-334,Jamshedpur Women's University,State University,UGC 2(f),Unranked,Jharkhand,,India,"Jamshedpur,Jharkhand 831001",,4.4,0,0,University|Degree|Higher Education
UGC-503-859,Jananayak Chandrashekhar University,State University,UGC 2(f),Unranked,Uttar Pradesh,,India,Ballia 277001,,3.8,0,0,University|Degree|Higher Education
UGC-504-69,Janardan Rai Nagar Rajasthan Vidyapeeth,Deemed,UGC Section-III,Unranked,Rajasthan,,India,"Airport Road, Pratap Nagar, Udaipur 313001",,4.5,0,0,University|Degree|Higher Education
UGC-505-708,Jawahar Lal Nehru Centre for Advanced Scientific Research,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"Rachenahalli Lake Rd, Jakkur, Bengaluru 560064",,4.4,0,0,University|Degree|Higher Education
UGC-506-847,Jawaharlal Nehru Architecture and Fine Arts University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Masab Tank, HyderabadMasab Tank,Hyderabad 500028",,4.3,0,0,University|Degree|Higher Education
UGC-507-980,Jawaharlal Nehru Krishi Vishwavidyalaya,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,"Krishinagar, Jabalpur, 482004",,4.8,0,0,University|Degree|Higher Education
UGC-508-959,Jawaharlal Nehru Technological University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,KukatpallyHyderabad - 500 085.Andhra Pradesh,,4,0,0,University|Degree|Higher Education
UGC-509-644,Jawaharlal Nehru Technological University,State University,UGC 2(f),Unranked,Andhra Pradesh,,India,"Gurajada, Vizianagram, Dwarapudi 535003",,4.2,0,0,University|Degree|Higher Education
UGC-510-153,Jawaharlal Nehru Technological University (Anantapur),State University,UGC 2(f) & 12(B),Unranked,Andhra Pradesh,,India,"JNTU Anantapur, Ananthapuramu, Andhra PradeshAndhra Pradesh -515002 515002",,3.8,0,0,University|Degree|Higher Education
UGC-511-746,Jawaharlal Nehru Technological University (Kainada),State University,UGC 2(f) & 12(B),Unranked,Andhra Pradesh,,India,"Pitapuram Road, JNTU Kakinada, Kainada, Dist. East Godavari 533003",,4.4,0,0,University|Degree|Higher Education
UGC-512-482,Jawaharlal Nehru University,Central University,UGC 2(f) & 12(B),Unranked,Delhi,,India,"New Mehrauli Road,New Delhi 110067",,4,0,0,University|Degree|Higher Education
UGC-513-233,Jayoti Vidyapeet Women's University,Private,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"Vedaant Gyan Valley Village Jharna Mahila-Jobner Line RoadJabner, Jaipur-Ajmer Express Way, Jaipur 303007",,4.7,0,0,University|Degree|Higher Education
UGC-514-444,Jaypee Institute of Information Technology,Deemed,UGC Section-III,Unranked,Uttar Pradesh,,India,"A-10, Sector-62 Noida 201309",,4.3,0,0,University|Degree|Higher Education
UGC-515-997,Jaypee University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Aligarh Road, Anoopshahr, District- Bulandshahr, Uttar Pradesh, IndiaDist. Bulandshahar 203390",,4.5,0,0,University|Degree|Higher Education
UGC-516-838,Jaypee University of Engineering & Technology,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Raghogarh, Guna MPRaghogarhDistt, Guna 473226",,3.8,0,0,University|Degree|Higher Education
UGC-517-668,Jaypee University of Information Technology,Private,UGC 2(f),Unranked,Himachal Pradesh,,India,Distt. Solan 173234,,3.9,0,0,University|Degree|Higher Education
UGC-518-195,Jeppiaar University,Private,UGC 2(f),Unranked,Tamil Nadu,,India,"Rajiv Gandhi Salai,Chennai 600119",,4.6,0,0,University|Degree|Higher Education
UGC-519-923,Jharkhand Rai University,Private,UGC 2(f),Unranked,Jharkhand,,India,"Raja Ulatu, Namkum, Ranchi, JharkhandRatu RoadRanchi 834010",,4.5,0,0,University|Degree|Higher Education
UGC-520-757,Jharkhand Raksha Shakti University,State University,UGC 2(f),Unranked,Jharkhand,,India,"Old Judicial Academy(Shri Krishna Lok Prashashan Sansthan Parisar)Mayors Road, Ranchi 834002",,4.6,0,0,University|Degree|Higher Education
UGC-521-472,Jharkhand State Open University,State University,UGC 2(f),Unranked,Jharkhand,,India,"Kanke, Ranchi 834006",,3.9,0,0,University|Degree|Higher Education
UGC-522-782,Jharkhand University of Technology,State University,UGC 2(f),Unranked,Jharkhand,,India,"Science & Technology Campus,Sirkha Toll, Namkum,Ranchi 834010",,4.5,0,0,University|Degree|Higher Education
UGC-523-866,Jigyasa University ( Formerly name Himgiri Zee University),Private,UGC 2(f),Unranked,Uttarakhand,,India,"P.O. Sherpur,Chakrata Road,Dehradun 248197",,4.6,0,0,University|Degree|Higher Education
UGC-524-707,JIS University,Private,UGC 2(f),Unranked,West Bengal,,India,"81, Nilgunj Road, Agarpara, KolkataDistrict North 24 Parganas 700109",,3.9,0,0,University|Degree|Higher Education
UGC-525-85,Jiwaji University,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,GwaliorPIN - 474 001. (MP),,4,0,0,University|Degree|Higher Education
UGC-526-589,JK Lakshmipat University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Laliya Ka Vas P.O. Mahapura,Ajmer RoadJaipur 302026",,4.1,0,0,University|Degree|Higher Education
UGC-527-271,Jodhpur National University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Narnadi,Jhanwar Road,BoranadaJodhpur 342 001",,4.7,0,0,University|Degree|Higher Education
UGC-528-56,Joy University,Private,UGC 2(f),Unranked,Tamil Nadu,,India,"Raja Nagar, Alanganeri, Vadakkangulam, Radhapuram Taluk, Tirunelveli District 627116",,4.8,0,0,University|Degree|Higher Education
UGC-529-213,JSPM University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Gut No. 719/1 and 719/2, Wagholi, Taluka, Haveli, District Pune 4122017",,4.3,0,0,University|Degree|Higher Education
UGC-530-477,JSS Academy of Higher Education & Research,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"JSS Medical Institution Campus, Sri Shivarathreeshwara Nagara, Mysore 570015",,4.6,0,0,University|Degree|Higher Education
UGC-531-760,JSS Science & Technology University,Private,UGC 2(f),Unranked,Karnataka,,India,"JSS Science and Technology University, JSS Technical Institutions Campus, MysuruMysuru 570006",,3.9,0,0,University|Degree|Higher Education
UGC-532-327,"JSS University, Noida, Uttar Pradesh",Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"C-20/1, Sector-62, Noida,  Gautam Budh Nagar 201301",,4.4,0,0,University|Degree|Higher Education
UGC-533-636,Junagarh Agricultural University,State University,UGC 2(f),Unranked,Gujarat,,India,Junagarh 362 001,,4.7,0,0,University|Degree|Higher Education
UGC-534-543,K K University,Private,UGC 2(f),Unranked,Bihar,,India,"Berauti, Nepura, Biharsharif, Nalanda 803115",,4,0,0,University|Degree|Higher Education
UGC-535-872,K. K. Modi University,Private,UGC 2(f),Unranked,Chhattisgarh,,India,"Village Mehmara,Jalbandha(Rasmada) Road,Distt. - Durg 491001",,4.4,0,0,University|Degree|Higher Education
UGC-536-711,K. N. University,Private,UGC 2(f),Unranked,Gujarat,,India,"Smt. K. N. Patel International School, Near KNPIS Circle, Vodafone Tower Lane, Gota, Ahmedabad 382481",,4.1,0,0,University|Degree|Higher Education
UGC-537-882,K.L.E. Academy of Higher Education and Research,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"JNMC Campus, Nehru Nagar, Belagavi 590010",,4.5,0,0,University|Degree|Higher Education
UGC-538-614,K.M. (Krishna Mohan) University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Pali Dungra, Sonkh Road, Mathura 281123",,4.3,0,0,University|Degree|Higher Education
UGC-539-681,K.R. Mangalam University,Private,UGC 2(f),Unranked,Haryana,,India,"Sohna Road,Gurugram 122103",,4.6,0,0,University|Degree|Higher Education
UGC-540-299,Kadi  Sarva Vishwavidyalaya,Private,UGC 2(f),Unranked,Gujarat,,India,"LDRPITR Campus, Near Kh 5 Circle, Sector 15, GandhinagarSector 15/23, Gandhinagar 382016",,3.9,0,0,University|Degree|Higher Education
UGC-541-357,Kakatiya University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Kakatiya University,Warangal, Vidyaranyapuri,PIN - 506 009.",,4.7,0,0,University|Degree|Higher Education
UGC-542-598,Kalahandi University,State University,UGC 2(f),Unranked,Odisha,,India,"Manikya Vihar, Bhawanipatna, Dist.-Kalahandi 766001",,4.8,0,0,University|Degree|Higher Education
UGC-543-148,Kalasalingam Academy of Research and Education,Deemed,UGC Section-III & 12(B),Unranked,Tamil Nadu,,India,"Krishnankoil, Srivilliputhur 626126",,4.4,0,0,University|Degree|Higher Education
UGC-544-902,Kalinga Institute of Industrial Technology,Deemed,UGC Section-III & 12(B),Unranked,Odisha,,India,"KIIT Rd, Patia, Bhubaneswar 751024",,3.9,0,0,University|Degree|Higher Education
UGC-545-144,Kalinga Institute of Social Sciences,Deemed,UGC Section-III,Unranked,Odisha,,India,"Campus 10, Bhubaneswar 751024",,4.4,0,0,University|Degree|Higher Education
UGC-546-375,Kalinga University,Private,UGC 2(f) & 12(B),Unranked,Chhattisgarh,,India,"Kotni, Near Mantralaya, Naya Raipur (Chhattisgarh) IndiaThasil : Aarang,  Naya Raipur 492101",,4.6,0,0,University|Degree|Higher Education
UGC-547-510,Kaloji Narayana Rao University of Health Sciences,State University,UGC 2(f),Unranked,Telangana,,India,"Kakatiya Medical College Campus, Rangampet, Warangal (U) 506007",,4,0,0,University|Degree|Higher Education
UGC-548-955,Kalyani University,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,Kalyani,,4,0,0,University|Degree|Higher Education
UGC-549-522,Kamdhenu University,State University,UGC 2(f),Unranked,Gujarat,,India,"B-1 Wing, 4th Floor, Karmayogi Bhavan, Sector 10A Gandhinagar GujaratSector 10 A, Block B,Podium Level, Gandhinagar 382410",,3.9,0,0,University|Degree|Higher Education
UGC-550-450,Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya,State University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"Kameshwar Nagar, Darbhanga 846008",,3.9,0,0,University|Degree|Higher Education
UGC-551-974,Kannada University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Vidyaranya, Hosapete Taluk, Bellary Dist., KARNATAKAHampi (Dt. Bellary) 583276 583276",,4.2,0,0,University|Degree|Higher Education
UGC-552-254,Kannur University,State University,UGC 2(f) & 12(B),Unranked,Kerala,,India,MangattuparambaDistt- Kannur 670 567,,4,0,0,University|Degree|Higher Education
UGC-553-808,Kanyashree University,State University,UGC 2(f),Unranked,West Bengal,,India,"Krishnanagar,Nadia",,4.4,0,0,University|Degree|Higher Education
UGC-554-336,Karmaveer Bhaurao Patil University,State University,UGC 2(f),Unranked,Maharashtra,,India,"Powai Naka, Satara 415001",,4.5,0,0,University|Degree|Higher Education
UGC-555-426,Karnatak  University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Karnatak University,Pavate Nagar, Dharwad 580003",,4.5,0,0,University|Degree|Higher Education
UGC-556-643,Karnataka  State Law University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Navanagar, Hubli-580025Karnataka",,4.8,0,0,University|Degree|Higher Education
UGC-557-98,Karnataka  State Open University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,ManasangangotriMysore-570006,,3.9,0,0,University|Degree|Higher Education
UGC-558-599,Karnataka Folklore University,State University,UGC 2(f),Unranked,Karnataka,,India,"Gotagodi, Shiggavi Taluk, Haveri District,  Vijayanagar, Banglore 581205",,4,0,0,University|Degree|Higher Education
UGC-559-454,Karnataka Samskrit University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Sri Chamarajendra Sanskrit College campus,Pampa Mahakavi Road,ChamarajpetBangalore 580018",,4.1,0,0,University|Degree|Higher Education
UGC-560-243,"Karnataka State Akkamahadevi Women University (Formerly ""Karnataka State Women's University)",State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Jnanashakthi Campus, Athani Road, Toravi, Vijayapura, 586108",,4,0,0,University|Degree|Higher Education
